Entity,Code,Day,Cumulative COVID-19 vaccinations per 100 people
Ecuador,ECU,2021-03-14,1.3526108
Ecuador,ECU,2021-03-15,1.4180006
Ecuador,ECU,2021-03-16,1.4628953
Ecuador,ECU,2021-03-17,1.497523
Ecuador,ECU,2021-03-18,1.5460253
Ecuador,ECU,2021-03-19,1.594881
Ecuador,ECU,2021-03-20,1.6452011
Ecuador,ECU,2021-03-21,1.6562088
Ecuador,ECU,2021-03-22,1.8942263
Ecuador,ECU,2021-03-23,2.025651
Ecuador,ECU,2021-03-24,2.0794215
Ecuador,ECU,2021-03-25,2.199126
Ecuador,ECU,2021-03-26,2.3374064
Ecuador,ECU,2021-03-27,2.3735883
Ecuador,ECU,2021-03-28,2.375462
Ecuador,ECU,2021-03-29,2.4939322
Ecuador,ECU,2021-03-30,2.5588338
Ecuador,ECU,2021-03-31,2.6294188
Ecuador,ECU,2021-04-01,2.8160167
Ecuador,ECU,2021-04-02,2.8931546
Ecuador,ECU,2021-04-03,2.9351602
Ecuador,ECU,2021-04-04,2.9519913
Ecuador,ECU,2021-04-05,3.228446
Ecuador,ECU,2021-04-06,3.4487906
Ecuador,ECU,2021-04-07,3.69882
Ecuador,ECU,2021-04-08,3.791847
Ecuador,ECU,2021-04-09,3.8491745
Ecuador,ECU,2021-04-10,3.8657532
Ecuador,ECU,2021-04-11,3.8658543
Ecuador,ECU,2021-04-12,3.9156806
Ecuador,ECU,2021-04-13,4.193016
Ecuador,ECU,2021-04-14,4.3783627
Ecuador,ECU,2021-04-15,4.587408
Ecuador,ECU,2021-04-16,4.8331566
Ecuador,ECU,2021-04-17,5.0906816
Ecuador,ECU,2021-04-18,5.1067724
Ecuador,ECU,2021-04-19,5.338321
Ecuador,ECU,2021-04-20,5.610046
Ecuador,ECU,2021-04-21,5.9491243
Ecuador,ECU,2021-04-22,6.226858
Ecuador,ECU,2021-04-23,6.5566797
Ecuador,ECU,2021-04-24,6.6835203
Ecuador,ECU,2021-04-25,6.728185
Ecuador,ECU,2021-04-26,6.991046
Ecuador,ECU,2021-04-27,7.340021
Ecuador,ECU,2021-04-28,7.648758
Ecuador,ECU,2021-04-29,8.044637
Ecuador,ECU,2021-04-30,8.429906
Ecuador,ECU,2021-05-01,8.732769
Ecuador,ECU,2021-05-02,8.959319
Ecuador,ECU,2021-05-03,9.241025
Ecuador,ECU,2021-05-04,9.464831
Ecuador,ECU,2021-05-05,9.75346
Ecuador,ECU,2021-05-06,10.078327
Ecuador,ECU,2021-05-07,10.33964
Ecuador,ECU,2021-05-08,10.43624
Ecuador,ECU,2021-05-09,10.468382
Ecuador,ECU,2021-05-10,10.641986
Ecuador,ECU,2021-05-11,10.850347
Ecuador,ECU,2021-05-12,11.078282
Ecuador,ECU,2021-05-13,11.334366
Ecuador,ECU,2021-05-14,11.681635
Ecuador,ECU,2021-05-15,11.905649
Ecuador,ECU,2021-05-16,12.027642
Ecuador,ECU,2021-05-17,12.29709
Ecuador,ECU,2021-05-18,12.54198
Ecuador,ECU,2021-05-19,12.818894
Ecuador,ECU,2021-05-20,13.253486
Ecuador,ECU,2021-05-21,13.729381
Ecuador,ECU,2021-05-22,14.0529175
Ecuador,ECU,2021-05-23,14.56252
Ecuador,ECU,2021-05-24,14.580378
Ecuador,ECU,2021-05-25,14.616936
Ecuador,ECU,2021-05-26,14.945265
Ecuador,ECU,2021-05-27,15.286425
Ecuador,ECU,2021-05-28,15.595391
Ecuador,ECU,2021-05-29,15.802456
Ecuador,ECU,2021-05-30,15.920422
Ecuador,ECU,2021-05-31,16.251074
Ecuador,ECU,2021-06-01,16.534485
Ecuador,ECU,2021-06-02,16.857904
Ecuador,ECU,2021-06-03,17.306173
Ecuador,ECU,2021-06-04,17.827753
Ecuador,ECU,2021-06-05,18.089106
Ecuador,ECU,2021-06-06,18.261183
Ecuador,ECU,2021-06-07,18.596098
Ecuador,ECU,2021-06-08,18.941248
Ecuador,ECU,2021-06-09,19.279203
Ecuador,ECU,2021-06-10,19.676159
Ecuador,ECU,2021-06-11,20.157104
Ecuador,ECU,2021-06-12,20.436134
Ecuador,ECU,2021-06-13,20.636477
Ecuador,ECU,2021-06-14,20.950695
Ecuador,ECU,2021-06-15,21.33707
Ecuador,ECU,2021-06-16,21.864855
Ecuador,ECU,2021-06-17,22.45122
Ecuador,ECU,2021-06-18,22.968805
Ecuador,ECU,2021-06-19,23.273993
Ecuador,ECU,2021-06-20,23.368948
Ecuador,ECU,2021-06-21,23.745813
Ecuador,ECU,2021-06-22,24.132698
Ecuador,ECU,2021-06-23,24.55061
Ecuador,ECU,2021-06-24,25.02477
Ecuador,ECU,2021-06-25,25.416306
Ecuador,ECU,2021-06-26,25.723944
Ecuador,ECU,2021-06-27,25.847683
Ecuador,ECU,2021-06-28,26.235796
Ecuador,ECU,2021-06-29,26.597904
Ecuador,ECU,2021-06-30,27.04825
Ecuador,ECU,2021-07-01,27.591581
Ecuador,ECU,2021-07-02,28.179821
Ecuador,ECU,2021-07-03,28.679071
Ecuador,ECU,2021-07-04,29.00018
Ecuador,ECU,2021-07-05,29.830492
Ecuador,ECU,2021-07-06,30.835552
Ecuador,ECU,2021-07-07,31.946762
Ecuador,ECU,2021-07-08,33.242687
Ecuador,ECU,2021-07-09,34.76261
Ecuador,ECU,2021-07-10,36.179916
Ecuador,ECU,2021-07-11,37.247425
Ecuador,ECU,2021-07-12,38.824703
Ecuador,ECU,2021-07-13,40.80374
Ecuador,ECU,2021-07-14,43.057255
Ecuador,ECU,2021-07-15,45.468544
Ecuador,ECU,2021-07-16,47.788452
Ecuador,ECU,2021-07-17,49.52444
Ecuador,ECU,2021-07-18,50.953022
Ecuador,ECU,2021-07-19,52.75457
Ecuador,ECU,2021-07-20,54.512493
Ecuador,ECU,2021-07-21,56.07121
Ecuador,ECU,2021-07-22,57.52862
Ecuador,ECU,2021-07-23,58.9422
Ecuador,ECU,2021-07-24,60.041393
Ecuador,ECU,2021-07-25,60.829567
Ecuador,ECU,2021-07-26,61.839787
Ecuador,ECU,2021-07-27,63.319145
Ecuador,ECU,2021-07-28,65.02742
Ecuador,ECU,2021-07-29,66.81006
Ecuador,ECU,2021-07-30,68.6373
Ecuador,ECU,2021-07-31,70.00494
Ecuador,ECU,2021-08-01,70.924
Ecuador,ECU,2021-08-02,72.03139
Ecuador,ECU,2021-08-03,73.23711
Ecuador,ECU,2021-08-04,74.45947
Ecuador,ECU,2021-08-05,75.74653
Ecuador,ECU,2021-08-06,77.174416
Ecuador,ECU,2021-08-07,78.50613
Ecuador,ECU,2021-08-08,79.667534
Ecuador,ECU,2021-08-09,79.692894
Ecuador,ECU,2021-08-10,81.81944
Ecuador,ECU,2021-08-11,83.70759
Ecuador,ECU,2021-08-12,85.228615
Ecuador,ECU,2021-08-13,86.34559
Ecuador,ECU,2021-08-14,86.927704
Ecuador,ECU,2021-08-15,87.293396
Ecuador,ECU,2021-08-16,89.40871
Ecuador,ECU,2021-08-17,91.69954
Ecuador,ECU,2021-08-18,93.85516
Ecuador,ECU,2021-08-19,95.68311
Ecuador,ECU,2021-08-20,97.22999
Ecuador,ECU,2021-08-21,98.3048
Ecuador,ECU,2021-08-22,99.04338
Ecuador,ECU,2021-08-23,100.11499
Ecuador,ECU,2021-08-24,101.38935
Ecuador,ECU,2021-08-25,102.67819
Ecuador,ECU,2021-08-26,104.06727
Ecuador,ECU,2021-08-27,105.55745
Ecuador,ECU,2021-08-28,106.60015
Ecuador,ECU,2021-08-29,107.24561
Ecuador,ECU,2021-08-30,108.26141
Ecuador,ECU,2021-08-31,109.15879
Ecuador,ECU,2021-09-08,112.5897
Ecuador,ECU,2021-09-09,112.892365
Ecuador,ECU,2021-09-10,113.20453
Ecuador,ECU,2021-09-11,113.26781
Ecuador,ECU,2021-09-12,113.30012
Ecuador,ECU,2021-09-13,113.617516
Ecuador,ECU,2021-09-14,113.99338
Ecuador,ECU,2021-09-15,114.41292
Ecuador,ECU,2021-09-20,114.74778
Ecuador,ECU,2021-09-21,115.10213
Ecuador,ECU,2021-09-22,115.19511
Ecuador,ECU,2021-09-23,115.41433
Ecuador,ECU,2021-09-24,115.63791
Ecuador,ECU,2021-09-25,115.665794
Ecuador,ECU,2021-09-26,115.674736
Ecuador,ECU,2021-09-27,115.94575
Ecuador,ECU,2021-09-28,116.54736
Ecuador,ECU,2021-09-29,116.92924
Ecuador,ECU,2021-09-30,117.24036
Ecuador,ECU,2021-10-01,117.687706
Ecuador,ECU,2021-10-02,117.71574
Ecuador,ECU,2021-10-03,117.72478
Ecuador,ECU,2021-10-04,117.94292
Ecuador,ECU,2021-10-05,118.19188
Ecuador,ECU,2021-10-06,118.45253
Ecuador,ECU,2021-10-07,118.69014
Ecuador,ECU,2021-10-08,118.73686
Ecuador,ECU,2021-10-09,118.74182
Ecuador,ECU,2021-10-10,118.7461
Ecuador,ECU,2021-10-11,118.98632
Ecuador,ECU,2021-10-12,119.247536
Ecuador,ECU,2021-10-13,119.495415
Ecuador,ECU,2021-10-14,119.76144
Ecuador,ECU,2021-10-15,120.043686
Ecuador,ECU,2021-10-16,120.092735
Ecuador,ECU,2021-10-17,120.11996
Ecuador,ECU,2021-10-18,120.337555
Ecuador,ECU,2021-10-19,120.58266
Ecuador,ECU,2021-10-20,121.69074
Ecuador,ECU,2021-10-21,122.45999
Ecuador,ECU,2021-10-22,123.186455
Ecuador,ECU,2021-10-23,123.27902
Ecuador,ECU,2021-10-24,123.31228
Ecuador,ECU,2021-10-25,123.94247
Ecuador,ECU,2021-10-26,124.659035
Ecuador,ECU,2021-10-27,125.38018
Ecuador,ECU,2021-10-28,126.09903
Ecuador,ECU,2021-10-29,126.717865
Ecuador,ECU,2021-10-30,126.76281
Ecuador,ECU,2021-10-31,126.780174
Ecuador,ECU,2021-11-01,126.79519
Ecuador,ECU,2021-11-02,126.81012
Ecuador,ECU,2021-11-03,126.83148
Ecuador,ECU,2021-11-04,127.31702
Ecuador,ECU,2021-11-05,127.90071
Ecuador,ECU,2021-11-06,127.95892
Ecuador,ECU,2021-11-07,127.982414
Ecuador,ECU,2021-11-08,128.50992
Ecuador,ECU,2021-11-09,129.07912
Ecuador,ECU,2021-11-10,129.67334
Ecuador,ECU,2021-11-11,130.2631
Ecuador,ECU,2021-11-12,130.80026
Ecuador,ECU,2021-11-13,131.01613
Ecuador,ECU,2021-11-14,131.12749
Ecuador,ECU,2021-11-15,131.71669
Ecuador,ECU,2021-11-16,132.38078
Ecuador,ECU,2021-11-17,133.1313
Ecuador,ECU,2021-11-18,133.84874
Ecuador,ECU,2021-11-19,134.59541
Ecuador,ECU,2021-11-20,134.92355
Ecuador,ECU,2021-11-21,135.14565
Ecuador,ECU,2021-11-22,136.44983
Ecuador,ECU,2021-11-23,137.2538
Ecuador,ECU,2021-11-24,138.12527
Ecuador,ECU,2021-11-25,138.99042
Ecuador,ECU,2021-11-26,139.79298
Ecuador,ECU,2021-11-27,140.02544
Ecuador,ECU,2021-11-28,140.14813
Ecuador,ECU,2021-11-29,140.78763
Ecuador,ECU,2021-11-30,141.3864
Ecuador,ECU,2021-12-01,141.99821
Ecuador,ECU,2021-12-02,142.68567
Ecuador,ECU,2021-12-03,143.23943
Ecuador,ECU,2021-12-04,143.42116
Ecuador,ECU,2021-12-05,143.51901
Ecuador,ECU,2021-12-06,143.9529
Ecuador,ECU,2021-12-07,144.45924
Ecuador,ECU,2021-12-08,144.9864
Ecuador,ECU,2021-12-09,145.60368
Ecuador,ECU,2021-12-10,146.27823
Ecuador,ECU,2021-12-11,146.57422
Ecuador,ECU,2021-12-12,146.75243
Ecuador,ECU,2021-12-13,147.33691
Ecuador,ECU,2021-12-14,147.9073
Ecuador,ECU,2021-12-15,148.97357
Ecuador,ECU,2021-12-16,149.61783
Ecuador,ECU,2021-12-17,150.16605
Ecuador,ECU,2021-12-18,150.3744
Ecuador,ECU,2021-12-19,150.50514
Ecuador,ECU,2021-12-20,151.0196
Ecuador,ECU,2021-12-21,151.56657
Ecuador,ECU,2021-12-22,152.06145
Ecuador,ECU,2021-12-23,152.51512
Ecuador,ECU,2021-12-24,152.56415
Ecuador,ECU,2021-12-25,152.63725
Ecuador,ECU,2021-12-26,152.67882
Ecuador,ECU,2021-12-27,153.19098
Ecuador,ECU,2021-12-28,153.79329
Ecuador,ECU,2021-12-29,154.29686
Ecuador,ECU,2021-12-30,154.63057
Ecuador,ECU,2021-12-31,154.65936
Ecuador,ECU,2022-01-01,154.66753
Ecuador,ECU,2022-01-02,154.70319
Ecuador,ECU,2022-01-03,155.18944
Ecuador,ECU,2022-01-04,155.80663
Ecuador,ECU,2022-01-05,156.47026
Ecuador,ECU,2022-01-06,157.13884
Ecuador,ECU,2022-01-07,157.80815
Ecuador,ECU,2022-01-08,158.06166
Ecuador,ECU,2022-01-09,158.27525
Ecuador,ECU,2022-01-10,159.04948
Ecuador,ECU,2022-01-11,159.84917
Ecuador,ECU,2022-01-12,160.65749
Ecuador,ECU,2022-01-13,161.39296
Ecuador,ECU,2022-01-14,162.1133
Ecuador,ECU,2022-01-15,162.40192
Ecuador,ECU,2022-01-16,162.62697
Ecuador,ECU,2022-01-17,163.3058
Ecuador,ECU,2022-01-18,163.92282
Ecuador,ECU,2022-01-19,164.45161
Ecuador,ECU,2022-01-20,164.95152
Ecuador,ECU,2022-01-21,165.48473
Ecuador,ECU,2022-01-22,165.74696
Ecuador,ECU,2022-01-23,165.87161
Ecuador,ECU,2022-01-24,166.26869
Ecuador,ECU,2022-01-25,166.66437
Ecuador,ECU,2022-01-26,167.04132
Ecuador,ECU,2022-01-27,167.41606
Ecuador,ECU,2022-01-28,167.8177
Ecuador,ECU,2022-01-29,168.0117
Ecuador,ECU,2022-01-30,168.11996
Ecuador,ECU,2022-01-31,168.47075
Ecuador,ECU,2022-02-01,168.85115
Ecuador,ECU,2022-02-02,169.24254
Ecuador,ECU,2022-02-03,169.64409
Ecuador,ECU,2022-02-04,170.07774
Ecuador,ECU,2022-02-05,170.26035
Ecuador,ECU,2022-02-06,170.40102
Ecuador,ECU,2022-02-07,170.84596
Ecuador,ECU,2022-02-08,171.3055
Ecuador,ECU,2022-02-09,171.77202
Ecuador,ECU,2022-02-10,172.2423
Ecuador,ECU,2022-02-11,172.74452
Ecuador,ECU,2022-02-12,172.96487
Ecuador,ECU,2022-02-13,173.1234
Ecuador,ECU,2022-02-14,173.58882
Ecuador,ECU,2022-02-15,174.13136
Ecuador,ECU,2022-02-16,174.72021
Ecuador,ECU,2022-02-17,175.29395
Ecuador,ECU,2022-02-18,175.94176
Ecuador,ECU,2022-02-19,176.25652
Ecuador,ECU,2022-02-20,176.44687
Ecuador,ECU,2022-02-21,177.05426
Ecuador,ECU,2022-02-22,177.68547
Ecuador,ECU,2022-02-23,178.25969
Ecuador,ECU,2022-02-24,178.77773
Ecuador,ECU,2022-02-25,179.19855
Ecuador,ECU,2022-02-26,179.33199
Ecuador,ECU,2022-02-27,179.39894
Ecuador,ECU,2022-02-28,179.47316
Ecuador,ECU,2022-03-01,179.51645
Ecuador,ECU,2022-03-02,179.86742
Ecuador,ECU,2022-03-03,180.27126
Ecuador,ECU,2022-03-04,180.71408
Ecuador,ECU,2022-03-05,180.90446
Ecuador,ECU,2022-03-06,181.04785
Ecuador,ECU,2022-03-07,181.42598
Ecuador,ECU,2022-03-08,181.79047
Ecuador,ECU,2022-03-09,182.14642
Ecuador,ECU,2022-03-10,182.60689
Ecuador,ECU,2022-03-11,182.95464
Ecuador,ECU,2022-03-12,183.1299
Ecuador,ECU,2022-03-13,183.22833
Ecuador,ECU,2022-03-14,183.51933
Ecuador,ECU,2022-03-15,183.80695
Ecuador,ECU,2022-03-16,184.0962
Ecuador,ECU,2022-03-17,184.40486
Ecuador,ECU,2022-03-18,184.7084
Ecuador,ECU,2022-03-19,184.80113
Ecuador,ECU,2022-03-20,184.952
Ecuador,ECU,2022-03-21,185.17279
Ecuador,ECU,2022-03-22,185.371
Ecuador,ECU,2022-03-23,185.59705
Ecuador,ECU,2022-03-24,185.78899
Ecuador,ECU,2022-03-25,185.98462
Ecuador,ECU,2022-03-26,186.07436
Ecuador,ECU,2022-03-27,186.12335
Ecuador,ECU,2022-03-28,186.30133
Ecuador,ECU,2022-03-29,186.47275
Ecuador,ECU,2022-03-30,186.71088
Ecuador,ECU,2022-03-31,186.89465
Ecuador,ECU,2022-04-04,188.51442
Ecuador,ECU,2022-04-05,189.06754
Ecuador,ECU,2022-04-06,189.26945
Ecuador,ECU,2022-04-07,189.45332
Ecuador,ECU,2022-04-08,189.65576
Ecuador,ECU,2022-04-09,189.7341
Ecuador,ECU,2022-04-10,189.77766
Ecuador,ECU,2022-04-11,189.96216
Ecuador,ECU,2022-04-12,190.17151
Ecuador,ECU,2022-04-13,190.43164
Ecuador,ECU,2022-04-14,190.66838
Ecuador,ECU,2022-04-15,190.69443
Ecuador,ECU,2022-04-16,190.73868
Ecuador,ECU,2022-04-17,190.77165
Ecuador,ECU,2022-04-18,190.9838
Ecuador,ECU,2022-04-19,191.20645
Ecuador,ECU,2022-04-20,191.41287
Ecuador,ECU,2022-04-21,191.64534
Ecuador,ECU,2022-04-22,191.85703
Ecuador,ECU,2022-04-23,191.95573
Ecuador,ECU,2022-04-24,192.01186
Ecuador,ECU,2022-04-25,192.26549
Ecuador,ECU,2022-04-26,192.56226
Ecuador,ECU,2022-04-27,192.85898
Ecuador,ECU,2022-04-28,193.13498
Ecuador,ECU,2022-04-29,193.4235
Ecuador,ECU,2022-04-30,193.50987
Ecuador,ECU,2022-05-01,193.54076
Ecuador,ECU,2022-05-02,193.56372
Ecuador,ECU,2022-05-03,193.7314
Ecuador,ECU,2022-05-04,193.93343
Ecuador,ECU,2022-05-05,194.11508
Ecuador,ECU,2022-05-06,194.29921
Ecuador,ECU,2022-05-07,194.34485
Ecuador,ECU,2022-05-08,194.36191
Ecuador,ECU,2022-05-09,194.48291
Ecuador,ECU,2022-05-10,194.63564
Ecuador,ECU,2022-05-11,194.82698
Ecuador,ECU,2022-05-12,194.97742
Ecuador,ECU,2022-05-13,195.1825
Ecuador,ECU,2022-05-14,195.25697
Ecuador,ECU,2022-05-15,195.295
Ecuador,ECU,2022-05-16,195.54787
Ecuador,ECU,2022-05-17,195.75551
Ecuador,ECU,2022-05-18,195.95702
Ecuador,ECU,2022-05-19,196.181
Ecuador,ECU,2022-05-20,196.39407
Ecuador,ECU,2022-05-21,196.4524
Ecuador,ECU,2022-05-22,196.48105
Ecuador,ECU,2022-05-23,196.5023
Ecuador,ECU,2022-05-24,196.70813
Ecuador,ECU,2022-05-25,196.89758
Ecuador,ECU,2022-05-26,197.08958
Ecuador,ECU,2022-05-27,197.27798
Ecuador,ECU,2022-05-28,197.33792
Ecuador,ECU,2022-05-29,197.36716
Ecuador,ECU,2022-05-30,197.5314
Ecuador,ECU,2022-05-31,197.7054
Ecuador,ECU,2022-06-01,197.87268
Ecuador,ECU,2022-06-02,198.05217
Ecuador,ECU,2022-06-03,198.25557
Ecuador,ECU,2022-06-04,198.31384
Ecuador,ECU,2022-06-05,198.34454
Ecuador,ECU,2022-06-06,198.50974
Ecuador,ECU,2022-06-07,198.70407
Ecuador,ECU,2022-06-08,198.92235
Ecuador,ECU,2022-06-09,199.12366
Ecuador,ECU,2022-06-10,199.3416
Ecuador,ECU,2022-06-11,199.40187
Ecuador,ECU,2022-06-12,199.43333
Ecuador,ECU,2022-06-13,199.59087
Ecuador,ECU,2022-06-14,199.79088
Ecuador,ECU,2022-06-15,199.94333
Ecuador,ECU,2022-06-16,200.07874
Ecuador,ECU,2022-06-17,200.19579
Ecuador,ECU,2022-06-18,200.22276
Ecuador,ECU,2022-06-19,200.23447
Ecuador,ECU,2022-06-20,200.34747
Ecuador,ECU,2022-06-21,200.45493
Ecuador,ECU,2022-06-23,200.66788
Ecuador,ECU,2022-06-24,200.76901
Ecuador,ECU,2022-06-25,200.78993
Ecuador,ECU,2022-06-26,200.8018
Ecuador,ECU,2022-06-27,200.89886
Ecuador,ECU,2022-06-28,201.00743
Ecuador,ECU,2022-06-29,201.1119
Ecuador,ECU,2022-06-30,201.20355
Ecuador,ECU,2022-07-01,201.29416
Ecuador,ECU,2022-07-02,201.32216
Ecuador,ECU,2022-07-03,201.3324
Ecuador,ECU,2022-07-04,201.43608
Ecuador,ECU,2022-07-05,201.58026
Ecuador,ECU,2022-07-06,201.75795
Ecuador,ECU,2022-07-07,201.94542
Ecuador,ECU,2022-07-08,202.17221
Ecuador,ECU,2022-07-09,202.23238
Ecuador,ECU,2022-07-10,202.27104
Ecuador,ECU,2022-07-11,202.47763
Ecuador,ECU,2022-07-12,202.68907
Ecuador,ECU,2022-07-13,202.90048
Ecuador,ECU,2022-07-14,203.12447
Ecuador,ECU,2022-07-15,203.34065
Ecuador,ECU,2022-07-16,203.42554
Ecuador,ECU,2022-07-17,203.46257
Ecuador,ECU,2022-07-18,203.66545
Ecuador,ECU,2022-07-19,203.90088
Ecuador,ECU,2022-07-20,204.14954
Ecuador,ECU,2022-07-21,204.40106
Ecuador,ECU,2022-07-22,204.63243
Ecuador,ECU,2022-07-23,204.70937
Ecuador,ECU,2022-07-24,204.75113
Ecuador,ECU,2022-07-25,204.92169
Ecuador,ECU,2022-07-26,205.12679
Ecuador,ECU,2022-07-27,205.36707
Ecuador,ECU,2022-07-28,205.62296
Ecuador,ECU,2022-07-29,205.85439
Ecuador,ECU,2022-07-30,205.93259
Ecuador,ECU,2022-07-31,205.97595
Ecuador,ECU,2022-08-01,206.24904
Ecuador,ECU,2022-08-02,206.473
Ecuador,ECU,2022-08-03,206.71094
Ecuador,ECU,2022-08-04,206.93391
Ecuador,ECU,2022-08-05,207.13626
Ecuador,ECU,2022-08-06,207.20377
Ecuador,ECU,2022-08-07,207.24245
Ecuador,ECU,2022-08-08,207.41293
Ecuador,ECU,2022-08-09,207.59862
Ecuador,ECU,2022-08-10,207.7857
Ecuador,ECU,2022-08-11,207.96263
Ecuador,ECU,2022-08-12,208.00638
Ecuador,ECU,2022-08-13,208.0527
Ecuador,ECU,2022-08-14,208.08405
Ecuador,ECU,2022-08-15,208.21977
Ecuador,ECU,2022-08-16,208.35924
Ecuador,ECU,2022-08-17,208.53375
Ecuador,ECU,2022-08-18,208.69086
Ecuador,ECU,2022-08-19,208.84042
Ecuador,ECU,2022-08-20,208.89491
Ecuador,ECU,2022-08-21,208.91974
Ecuador,ECU,2022-08-22,209.05048
Ecuador,ECU,2022-11-18,217.72784
Ecuador,ECU,2022-12-02,219.00574
Ecuador,ECU,2022-12-07,219.43109
Ecuador,ECU,2022-12-09,219.54572
Ecuador,ECU,2022-12-15,220.0808
Ecuador,ECU,2022-12-16,220.17949
Ecuador,ECU,2022-12-22,220.47047
Ecuador,ECU,2023-01-03,220.60593
Ecuador,ECU,2023-01-06,220.65622
Ecuador,ECU,2023-01-12,220.81033
Ecuador,ECU,2023-01-13,220.84142
Ecuador,ECU,2023-01-20,221.0221
Ecuador,ECU,2023-01-27,221.18678
Ecuador,ECU,2023-02-03,221.32089
Ecuador,ECU,2023-02-10,221.42049
Ecuador,ECU,2023-02-17,221.52853
Ecuador,ECU,2023-02-24,221.58511
Ecuador,ECU,2023-03-03,221.7312
Ecuador,ECU,2023-03-10,221.7725
Ecuador,ECU,2023-03-17,221.91335
Ecuador,ECU,2023-03-31,221.97272
Ecuador,ECU,2023-12-29,222.08992
Egypt,EGY,2021-01-24,0
Egypt,EGY,2021-01-30,0.0011676615
Egypt,EGY,2021-03-27,0.14609888
Egypt,EGY,2021-04-18,0.5860506
Egypt,EGY,2021-05-09,1.1545304
Egypt,EGY,2021-05-11,1.2182537
Egypt,EGY,2021-05-22,1.6675743
Egypt,EGY,2021-05-23,1.7423606
Egypt,EGY,2021-05-24,1.8291769
Egypt,EGY,2021-05-25,1.889715
Egypt,EGY,2021-05-29,2.2964964
Egypt,EGY,2021-06-01,2.5062358
Egypt,EGY,2021-06-09,2.9659634
Egypt,EGY,2021-06-12,3.113847
Egypt,EGY,2021-06-14,3.3271499
Egypt,EGY,2021-06-16,3.3695312
Egypt,EGY,2021-06-20,3.5611165
Egypt,EGY,2021-06-23,3.6751902
Egypt,EGY,2021-06-27,3.7768273
Egypt,EGY,2021-06-28,3.8027947
Egypt,EGY,2021-07-04,3.944389
Egypt,EGY,2021-07-06,3.993952
Egypt,EGY,2021-07-07,4.0223355
Egypt,EGY,2021-07-08,4.04915
Egypt,EGY,2021-07-12,4.4897723
Egypt,EGY,2021-07-25,4.7103386
Egypt,EGY,2021-07-26,4.739468
Egypt,EGY,2021-08-01,4.9464045
Egypt,EGY,2021-08-05,5.016347
Egypt,EGY,2021-08-10,5.1062317
Egypt,EGY,2021-08-16,5.751763
Egypt,EGY,2021-08-25,7.1077166
Egypt,EGY,2021-08-27,7.761624
Egypt,EGY,2021-09-01,8.339203
Egypt,EGY,2021-09-05,9.251598
Egypt,EGY,2021-09-09,9.563133
Egypt,EGY,2021-09-11,10.20082
Egypt,EGY,2021-09-15,10.645873
Egypt,EGY,2021-09-16,11.511767
Egypt,EGY,2021-09-23,13.370585
Egypt,EGY,2021-09-27,14.405577
Egypt,EGY,2021-09-30,15.059516
Egypt,EGY,2021-10-08,17.896181
Egypt,EGY,2021-10-17,20.580307
Egypt,EGY,2021-10-23,22.273327
Egypt,EGY,2021-10-29,24.701523
Egypt,EGY,2021-11-01,25.69219
Egypt,EGY,2021-11-06,27.139091
Egypt,EGY,2021-11-10,29.895327
Egypt,EGY,2021-11-13,30.964277
Egypt,EGY,2021-11-20,32.771564
Egypt,EGY,2021-11-28,35.442673
Egypt,EGY,2021-11-29,36.090206
Egypt,EGY,2021-12-04,38.15169
Egypt,EGY,2021-12-06,39.04895
Egypt,EGY,2021-12-11,41.05877
Egypt,EGY,2021-12-14,42.478855
Egypt,EGY,2021-12-18,44.172535
Egypt,EGY,2021-12-20,45.09734
Egypt,EGY,2021-12-24,46.901093
Egypt,EGY,2022-01-04,51.04705
Egypt,EGY,2022-01-08,52.24392
Egypt,EGY,2022-01-15,54.364933
Egypt,EGY,2022-01-21,55.77893
Egypt,EGY,2022-01-24,56.501038
Egypt,EGY,2022-01-30,57.764107
Egypt,EGY,2022-02-06,59.6809
Egypt,EGY,2022-02-09,60.136696
Egypt,EGY,2022-02-19,61.611176
Egypt,EGY,2022-02-26,62.764732
Egypt,EGY,2022-03-01,63.365955
Egypt,EGY,2022-03-15,66.923584
Egypt,EGY,2022-03-20,68.12127
Egypt,EGY,2022-03-27,69.24178
Egypt,EGY,2022-04-12,71.15272
Egypt,EGY,2022-04-23,72.26551
Egypt,EGY,2022-04-30,72.8278
Egypt,EGY,2022-05-04,72.93655
Egypt,EGY,2022-05-08,73.14692
Egypt,EGY,2022-05-14,73.54845
Egypt,EGY,2022-05-15,73.61835
Egypt,EGY,2022-05-30,75.71185
Egypt,EGY,2022-06-05,76.48178
Egypt,EGY,2022-06-14,78.18662
Egypt,EGY,2022-06-20,79.17081
Egypt,EGY,2022-06-27,80.24846
Egypt,EGY,2022-06-29,81.201164
Egypt,EGY,2022-07-05,81.924355
Egypt,EGY,2022-07-16,82.58844
Egypt,EGY,2022-07-19,83.723724
Egypt,EGY,2022-07-27,84.55398
Egypt,EGY,2022-08-07,85.38728
Egypt,EGY,2022-08-15,85.71928
Egypt,EGY,2022-08-21,86.19983
Egypt,EGY,2022-08-30,86.631836
Egypt,EGY,2022-09-04,86.84993
Egypt,EGY,2022-09-11,87.03714
Egypt,EGY,2022-09-25,87.39647
Egypt,EGY,2022-09-29,87.82895
Egypt,EGY,2022-10-23,88.90047
Egypt,EGY,2022-10-30,89.06517
Egypt,EGY,2022-11-06,89.194
Egypt,EGY,2022-11-14,89.28832
